BANK,IFSC,MICR CODE,BRANCH,CITY,DISTRICT,STATE
SBI,SBIN0060079,360002507,GOMTA,GOMTA,RAJKOT,GUJARAT
SBI,SBIN0060080,360002095,KOTDA SANGANI,KOTDASANGANI,RAJKOT,GUJARAT
SBI,SBIN0060081,360002041,LODHIKA,LODHIKA,RAJKOT,GUJARAT
SBI,SBIN0060082,363008670,MALIYA MIYANA,MALIYA,RAJKOT,GUJARAT
SBI,SBIN0060083,360002421,MOTI MARAD,MOTIMARAD,RAJKOT,GUJARAT
SBI,SBIN0060084,360002330,MOVIYA,MOVIYA,RAJKOT,GUJARAT
SBI,SBIN0060085,363002501,TANKARA,TANKARA,RAJKOT,GUJARAT
SBI,SBIN0060086,360002508,VINCHHIYA,VINCHHIYA,RAJKOT,GUJARAT
SBI,SBIN0060087,361002007,JAMNAGAR, D.P.,JAMNAGAR,JAMNAGAR,GUJARAT
SBI,SBIN0060088,361002100,JAMNAGAR, RANJIT ROAD,JAMNAGAR,JAMNAGAR,GUJARAT
SBI,SBIN0060089,360002161,BHANVAD,BHANVAD,JAMNAGAR,GUJARAT
SBI,SBIN0060090,361002020,DWARAKA,DWARKA,JAMNAGAR,GUJARAT
SBI,SBIN0060091,360002080,JAMJODHPUR, MAIN,JAMJODHPUR,JAMNAGAR,GUJARAT
SBI,SBIN0060092,361002051,KHAMBHALIYA ,MAIN,KHAMBHALIA,JAMNAGAR,GUJARAT
SBI,SBIN0060093,361002111,BHATIYA,BHATIA,JAMNAGAR,GUJARAT
SBI,SBIN0060094,361008210,DHROL,DHROL,JAMNAGAR,GUJARAT
SBI,SBIN0060095,361002019,JODIYA,JODIYA,JAMNAGAR,GUJARAT
SBI,SBIN0060096,361002160,KALAVAD,KALAVAD,JAMNAGAR,GUJARAT
SBI,SBIN0060097,361002320,KALYANPUR,KALYANPUR,JAMNAGAR,GUJARAT
SBI,SBIN0060098,361002030,LALPUR,LALPUR,JAMNAGAR,GUJARAT
SBI,SBIN0060099,361002012,SIKKA,SIKKA,JAMNAGAR,GUJARAT
SBI,SBIN0060100,363002052,OLD VEG. MKT. RD.  DHRAGADHRA,DHRANGADHRA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060101,363002002,VADIPARA, SURENDRA NAGAR,SURENDRANAGAR,SURENDRANAGAR,GUJARAT
SBI,SBIN0060102,363002004,WADHAVIN CITY,WADHWAN,SURENDRANAGAR,GUJARAT
SBI,SBIN0060103,363002092,LIMBDI,LIMBDI,SURENDRANAGAR,GUJARAT
SBI,SBIN0060104,363002520,CHOTILA,CHOTILA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060105,363002410,CHUDA, SURENDRA NAGAR,CHUDA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060106,363008330,HALVAD,HALVAD,SURENDRANAGAR,GUJARAT
SBI,SBIN0060107,362008699,LAKHATAR,LAKHTAR,SURENDRANAGAR,GUJARAT
SBI,SBIN0060108,363002510,MULI,MULI,SURENDRANAGAR,GUJARAT
SBI,SBIN0060109,382002121,PATDI,PATDI,SURENDRANAGAR,GUJARAT
SBI,SBIN0060110,363002430,SAYLA,SAYLA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060111,363002506,THANGADH,THANGADH,SURENDRANAGAR,GUJARAT
SBI,SBIN0060112,363002320,RAJSITAPUR,RAJSITAPUR,SURENDRANAGAR,GUJARAT
SBI,SBIN0060113,400002208,SIR P M ROAD BRANCH, FORT, MUMBAI,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0060114,362002151,DIU, UT,DIU,DIU,DAMAN AND DIU
SBI,SBIN0060115,362002721,HARMADIYA,HARMADIYA,JUNAGADH,GUJARAT
SBI,SBIN0060116,362002140,ANKOLWADI,ANKOLWADI,JUNAGADH,GUJARAT
SBI,SBIN0060117,362002505,DELWADA,DELWADA,JUNAGADH,GUJARAT
SBI,SBIN0060119,361002008,JAMNAGAR, L.B.,JAMNAGAR,JAMNAGAR,GUJARAT
SBI,SBIN0060120,364002020,BHAVNAGAR,VIDYANAGAR,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060121,387002005,RUKMANI TOWER, NADIYAD,NADIAD,KHEDA,GUJARAT
SBI,SBIN0060122,380002113,CHAMUNDA BRIDGE, AHMEDABAD,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060123,364002783,PITHALPUR,PITHALPUR,BHAVNAGAR,GUJARAT
SBI,SBIN0060124,362002112,UNA, A.D.B.,UNA,JUNAGADH,GUJARAT
SBI,SBIN0060125,362002656,DEVDA,DEVDA,PORBANDAR,GUJARAT
SBI,SBIN0060126,360002499,KHAKHI JALIYA,KHAKHIJALIA,RAJKOT,GUJARAT
SBI,SBIN0060127,361002322,LAMBA,LAMBABANDAR,JAMNAGAR,GUJARAT
SBI,SBIN0060128,396002510,M.G.ROAD, VALSAD,BULSAR,VALSAD,GUJARAT
SBI,SBIN0060129,380002120,SPPBB AHMEDABAD,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060130,360002530,JAMVALI,JAMVALI,JAMNAGAR,GUJARAT
SBI,SBIN0060131,365002251,AMRELI, A.D.B.,AMRELI,AMRELI,GUJARAT
SBI,SBIN0060132,362002215,LUSHALA,LUSHALA,JUNAGADH,GUJARAT
SBI,SBIN0060133,560002136,MISSION ROAD BRANCH, BANGLORE,BANGALORE,BANGALORE URBAN,KARNATAKA
SBI,SBIN0060134,364002750,GADHADHA, A.D.B.,GADHADA,BHAVNAGAR,GUJARAT
SBI,SBIN0060135,363002660,MOTA DAHISARA,MOTADAHISARA,RAJKOT,GUJARAT
SBI,SBIN0060136,364002740,DHASA JUNCTION,DHASA,BHAVNAGAR,GUJARAT
SBI,SBIN0060137,388002004,SARDAR GANJ, ANAND,ANAND,ANAND,GUJARAT
SBI,SBIN0060138,400002211,SAMUEL STREET BRANCH,  MANDVI, MUMBAI,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0060139,110002489,ATMARAM HOUSE CONNAUGHT PLACE NEW DELHI,DELHI,NEW DELHI,DELHI
SBI,SBIN0060140,600002159,CHENNAI, GEORGE TOWN,CHENNAI,CHENNAI,TAMIL NADU
SBI,SBIN0060141,396002066,LIBRARY ROAD, NAVSARI,NAVSARI,NAVSARI,GUJARAT
SBI,SBIN0060142,208002078,NAYI SADAK, KANPUR,KANPUR,KANPUR NAGAR,UTTAR PRADESH
SBI,SBIN0060143,360002520,DHRAFA,DHRAFA,JAMNAGAR,GUJARAT
SBI,SBIN0060144,396002195,VAPI,VAPI,VALSAD,GUJARAT
SBI,SBIN0060145,700002344,KOLKATA, MAIN,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0060146,500002127,NAMPALLY BRANCH, HYDERABAD,HYDERABAD,HYDERABAD URBAN,ANDHRA PRADESH
SBI,SBIN0060147,380002116,REGAL ESTATE, AHMEDABAD,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060148,363002003,SURENDRA NAGAR ,IND ESTATE,SURENDRANAGAR,SURENDRANAGAR,GUJARAT
SBI,SBIN0060149,362002883,RANPUR,RANPUR,JUNAGADH,GUJARAT
SBI,SBIN0060150,360002311,SHIVRAJGADH,SHIVRAJGADH,RAJKOT,GUJARAT
SBI,SBIN0060151,360002125,PORBANDER, THAKKAR PLOT,PORBANDAR,PORBANDAR,GUJARAT
SBI,SBIN0060152,362002022,MENDARDA,MENDARDA,JUNAGADH,GUJARAT
SBI,SBIN0060153,360002014,RAJKOT, GAYAKVADI,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060154,365002550,DEDAN,DEDAN,AMRELI,GUJARAT
SBI,SBIN0060155,382002002,KALOL (STATION ROAD),KALOL,GANDHINAGAR,GUJARAT
SBI,SBIN0060156,370002016,BHUJ (STATION ROAD),BHUJ,KUTCH,GUJARAT
SBI,SBIN0060157,380002121,AHMEDABAD, USMANPURA,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060158,380002115,AHMEDABAD, KHADIYA,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060159,364002016,BHAVNAGAR,STATION ROAD,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060160,387002053,BOMBAY HOUSE, DHOLKA,DHOLKA,AHMEDABAD,GUJARAT
SBI,SBIN0060161,360002022,RAJKOT, SADAR BAZAR,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060162,362002042,SHAPUR,SHAHPUR,JUNAGADH,GUJARAT
SBI,SBIN0060163,362002229,AJAB,AJAB,JUNAGADH,GUJARAT
SBI,SBIN0060164,360002127,CHHAYA,CHHAYA,PORBANDAR,GUJARAT
SBI,SBIN0060165,360002480,PANELI MOTI,PANELIMOTI,RAJKOT,GUJARAT
SBI,SBIN0060166,364002010,BHAVNAGAR, KUMBHARWADA,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060167,370002410,KALYAN BHUVAN, MANDVI,MANDVI,KUTCH,GUJARAT
SBI,SBIN0060168,362002250,CHORWAD,CHORVAD,JUNAGADH,GUJARAT
SBI,SBIN0060169,362002005,JUNAGADH, KALVA CHOWK,JUNAGADH,JUNAGADH,GUJARAT
SBI,SBIN0060170,361002009,JAMNAGAR, SSI,JAMNAGAR,JAMNAGAR,GUJARAT
SBI,SBIN0060171,364002004,BHAVNAGAR, ANANDNAGAR,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060172,360002016,RAJKOT, KARANPARA,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060173,364002012,BHAVNAGAR, NIRMALNAGAR,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060174,360002531,TARSAI,TARSAI,JAMNAGAR,GUJARAT
SBI,SBIN0060175,382002001,SANT PUNIT CHOWK, DHANDHUKA,DHANDHUKA,AHMEDABAD,GUJARAT
SBI,SBIN0060176,382002450,BARWALA, GHELASHA,BARWALA,AHMEDABAD,GUJARAT
SBI,SBIN0060177,388002093,KHAMBHAT (STATION ROAD),ANAND,ANAND,GUJARAT
SBI,SBIN0060178,361002052,KHAMBHALIYA ,A.D.B.,KHAMBHALIA,JAMNAGAR,GUJARAT
SBI,SBIN0060179,388002052,GANDHI CHOWK, PETLAD,PETLAD,ANAND,GUJARAT
SBI,SBIN0060180,452002026,RNT MARG, INDORE,INDORE,INDORE,MADHYA PRADESH
SBI,SBIN0060181,682008002,BANERJI ROAD BRANCH, ERNAKULAM,KOCHI,ERNAKULAM,KERALA
SBI,SBIN0060182,362002565,DHOKADWA,DHOKADVA,JUNAGADH,GUJARAT
SBI,SBIN0060183,362002258,KHORASA GIR,KHORASA,JUNAGADH,GUJARAT
SBI,SBIN0060184,362002224,KHIRASARA ,GHED,KHIRSARA,JUNAGADH,GUJARAT
SBI,SBIN0060185,363002024,MORBI, GREEN CHOWK,MORVI,RAJKOT,GUJARAT
SBI,SBIN0060186,382002062,V.P.ROAD, VIRAMGAM,VIRAMGAM,AHMEDABAD,GUJARAT
SBI,SBIN0060188,362002053,PRABHAS PATAN,PATAN,PATAN,GUJARAT
SBI,SBIN0060189,110002491,DEEPAK BUILDING NEHRU PLACE N. DELHI,DELHI,NEW DELHI,DELHI
SBI,SBIN0060190,392002100,BHARUCH (STATION ROAD),BHARUCH,BHARUCH,GUJARAT
SBI,SBIN0060191,364002070,KOLIYAK,KOLIYAK,BHAVNAGAR,GUJARAT
SBI,SBIN0060192,364002564,GHOGHALA,DAMAN,DAMAN,DAMAN AND DIU
SBI,SBIN0060193,411002063,RASTA PETH BRANCH, PUNE,PUNE,PUNE,MAHARASHTRA
SBI,SBIN0060194,390002064,SUSHAN CIRCLE, VADODARA,VADODARA,VADODARA,GUJARAT
SBI,SBIN0060195,390002065,VADODARA, GOTRI ROAD,VADODARA,VADODARA,GUJARAT
SBI,SBIN0060196,363008717,KHAKHARECHI,KHAKHRECHI,RAJKOT,GUJARAT
SBI,SBIN0060197,360008003,RAJKOT, A.D.B,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060198,362008220,BALAGAM,BALAGAM,JUNAGADH,GUJARAT
SBI,SBIN0060199,363008333,CHARADVA,CHARADVA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060200,382008750,DASADA,DASADA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060201,360002063,NAVAGADH,NAVAGADH,RAJKOT,GUJARAT
SBI,SBIN0060202,396002093,GAUHAR BAUG, BILIMORA,BILIMORA,NAVSARI,GUJARAT
SBI,SBIN0060203,400002210,M G ROAD BRANCH, GHATKOPAR (WEST) MUMBAI,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0060204,389002100,ST - STAND ROAD, GODHARA,GODHRA,PANCH MAHALS,GUJARAT
SBI,SBIN0060205,362002570,VANAKBARA,VANAKBARA,DIU,DAMAN AND DIU
SBI,SBIN0060206,365008410,MOTA DEVALIYA,MOTADEVALIA,AMRELI,GUJARAT
SBI,SBIN0060207,385002003,GURU NANAK CHOWK, PALANPUR,PALANPUR,BANAS KANTHA,GUJARAT
SBI,SBIN0060208,400002212,V M MARG BRANCH, VILE PARLE (W) MUMBAI,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0060209,362008730,TIMBI,TIMBI,AMRELI,GUJARAT
SBI,SBIN0060210,362002560,SAMTER,SAMTER,JUNAGADH,GUJARAT
SBI,SBIN0060211,362002001,BAMANBORE,BAMANBORE,SURENDRANAGAR,GUJARAT
SBI,SBIN0060212,364002296,GUNDARANA, MAHUVA,GUNDARNA,BHAVNAGAR,GUJARAT
SBI,SBIN0060213,360002079,JAMJODHPUR, A.D.B.,JAMJODHPUR,JAMNAGAR,GUJARAT
SBI,SBIN0060214,362002227,MESVAN,MESWAN,JUNAGADH,GUJARAT
SBI,SBIN0060215,365002560,RAJULA, A.D.B.,RAJULA,AMRELI,GUJARAT
SBI,SBIN0060216,364002112,TALAJA, A.D.B.,TALAJA,BHAVNAGAR,GUJARAT
SBI,SBIN0060217,400008217,MUMBAI, FOREIGN DEPARTMENT,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0060218,362002006,JUNAGADH, UNIVERSITY,JUNAGADH,JUNAGADH,GUJARAT
SBI,SBIN0060219,365002616,JALIYA,JALIA,AMRELI,GUJARAT
SBI,SBIN0060220,364002522,GADHAKADA,GADHAKADA,AMRELI,GUJARAT
SBI,SBIN0060221,365002220,SHAKHPUR,SHAKHPUR,AMRELI,GUJARAT
SBI,SBIN0060222,363002423,PANSHINA,PANSHINA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060223,382002775,JUNA, DEVALIYA,JUNADEVALIA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060224,364002420,KHOPALA,KHOPALA,BHAVNAGAR,GUJARAT
SBI,SBIN0060225,362008510,NAVA BUNDER,NAVABANDAR,JUNAGADH,GUJARAT
SBI,SBIN0060226,360002490,VARJANG, JALIYA,VARJANGJALIA,RAJKOT,GUJARAT
SBI,SBIN0060227,400002209,MANDAPESHWAR ROAD, BORIVALI (W), MUMBAI,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0060228,380002128,SECTOR - 11,  GANDHINAGAR,GANDHINAGAR,GANDHINAGAR,GUJARAT
SBI,SBIN0060229,302002039,RADHAR MARG M.I. ROAD, JAIPUR,JAIPUR,JAIPUR,RAJASTHAN
SBI,SBIN0060230,364002290,KUMBHAN, MAHUVA,KUMBHAN,BHAVNAGAR,GUJARAT
SBI,SBIN0060231,364002005,BHAVNAGAR, CHITRA,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060232,362002255,SHERBAUG, GADU,SHERBAUG,JUNAGADH,GUJARAT
SBI,SBIN0060233,372002430,SARLA,SARLA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060234,364002432,SHEDUBHAR,SHEDUBHAR,AMRELI,GUJARAT
SBI,SBIN0060235,363002334,SARA,SARA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060236,395002049,MINI BAZAR, SURAT,SURAT,SURAT,GUJARAT
SBI,SBIN0060237,384002004,GOPAL KRISHNA MARKET, MEHSANA,MAHESANA,MAHESANA,GUJARAT
SBI,SBIN0060238,238232238,BAGATHALA,BAGATHALA,RAJKOT,GUJARAT
SBI,SBIN0060239,370002001,BHAI PRATAP CIRCLE, GANDHIDHAM,GANDHIDHAM,KUTCH,GUJARAT
SBI,SBIN0060240,380002118,AHMEDABAD, AYOJANNAGAR,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060241,384002084,PATAN (STATION ROAD),PATAN,PATAN,GUJARAT
SBI,SBIN0060243,360002019,RAJKOT, RAIYA ROAD,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060244,400002214,M G ROAD BRANCH, KANDIVALI (W), MUMBAI.,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0060245,391002056,CHOKSI BAZAR, PADRA,PADRA,VADODARA,GUJARAT
SBI,SBIN0060246,384002122,COLLEGE ROAD, VISNAGAR,VISNAGAR,MAHESANA,GUJARAT
SBI,SBIN0060247,360008452,CHITRAWAD,CHITRAVAD,RAJKOT,GUJARAT
SBI,SBIN0060248,364002777,ANSODAR,ANSODAR,AMRELI,GUJARAT
SBI,SBIN0060249,364002430,MATIRALA,MATIRALA,AMRELI,GUJARAT
SBI,SBIN0060250,365002641,DALKHANIA,DALKHANIA,AMRELI,GUJARAT
SBI,SBIN0060251,364002299,AVANIA,AVANIA,BHAVNAGAR,GUJARAT
SBI,SBIN0060252,364002311,PATANA, BHAL,PATANA,BHAVNAGAR,GUJARAT
SBI,SBIN0060253,399002411,MOJIDAD,MOJIDAD,SURENDRANAGAR,GUJARAT
SBI,SBIN0060254,363002530,VAGADIYA,VAGADIA,SURENDRANAGAR,GUJARAT
SBI,SBIN0060256,364002225,MADHADA,MADHADA,BHAVNAGAR,GUJARAT
SBI,SBIN0060257,362002722,VELAN,VELAN,JUNAGADH,GUJARAT
SBI,SBIN0060258,395002050,SURAT, RING ROAD,SURAT,SURAT,GUJARAT
SBI,SBIN0060259,365002259,CHAMARDI, AMRELI,CHAMARDI,AMRELI,GUJARAT
SBI,SBIN0060260,364002235,GUNDARAN,GUNDARAN,AMRELI,GUJARAT
SBI,SBIN0060261,261261261,DHANDHUSAR,DHANDHUSAR,JUNAGADH,GUJARAT
SBI,SBIN0060262,360002355,RAMOD,RAMOD,RAJKOT,GUJARAT
SBI,SBIN0060263,305002007,MAHATMA GANDHI ROAD AJMER,AJMER,AJMER,RAJASTHAN
SBI,SBIN0060264,365002577,VAVERA,VAVERA,AMRELI,GUJARAT
SBI,SBIN0060265,384002260,RANGPUR,RANGPUR,SURENDRANAGAR,GUJARAT
SBI,SBIN0060266,365002255,KUMBHAN, PALITANA,KUMBHAN,BHAVNAGAR,GUJARAT
SBI,SBIN0060267,364002572,THADACH,THADACH,BHAVNAGAR,GUJARAT
SBI,SBIN0060268,360002477,HALENDA,HALENDA,RAJKOT,GUJARAT
SBI,SBIN0060269,362002245,JUTHAL,JUTHAL,JUNAGADH,GUJARAT
SBI,SBIN0060270,360002370,PANCH PIPLA,PANCHPIPALIYA,RAJKOT,GUJARAT
SBI,SBIN0060271,362002059,CHUDA, JUNAGADH,CHUDA,JUNAGADH,GUJARAT
SBI,SBIN0060272,380002112,NARODA GIDC, AHMEDABAD,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060273,365008646,GOVINDPUR,GOVINDPUR,AMRELI,GUJARAT
SBI,SBIN0060274,365002563,KHADADHAR,KHADADHAR,AMRELI,GUJARAT
SBI,SBIN0060275,380002114,AHMEDABAD, ISANPUR,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060276,364002018,BHAVNAGAR, UNIVERSITY,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060277,364002506,MOTA CHARODIYA,MOTACHARODIYA,BHAVNAGAR,GUJARAT
SBI,SBIN0060278,400002213,CHAKALA ROAD BRANCH, ANDHERI (E) MUMBAI.,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0060279,440002040,SEWA SADAN CHOWK, CENTRAL AVENUE, NAGPUR,NAGPUR,NAGPUR,MAHARASHTRA
SBI,SBIN0060280,462002056,ROYAL MARKET, BHOPAL,BHOPAL,BHOPAL,MADHYA PRADESH
SBI,SBIN0060281,362002135,SASAN GIR,SASANGIR,JUNAGADH,GUJARAT
SBI,SBIN0060282,361002010,JAMNAGAR, M.P. SHAH,JAMNAGAR,JAMNAGAR,GUJARAT
SBI,SBIN0060283,283283283,ALANG,ALANG,BHAVNAGAR,GUJARAT
SBI,SBIN0060284,226002061,VIDHANSABHA MARG, LUCKNOW,LUCKNOW,LUCKNOW,UTTAR PRADESH
SBI,SBIN0060285,362008720,DOLASA,DOLASA,JUNAGADH,GUJARAT
SBI,SBIN0060286,388002225,CHETARSUMBA,CHETARSUMBA,KHEDA,GUJARAT
SBI,SBIN0060287,365002506,KRANKACH,KRANKACH,AMRELI,GUJARAT
SBI,SBIN0060288,364002013,BHAVNAGAR, SADARNAGAR,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060289,380002119,ASHIRVAD COMPLEX, PALDI,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060290,363002650,MITANA,MITANA,RAJKOT,GUJARAT
SBI,SBIN0060291,363002216,TITHWA,TITHVA,RAJKOT,GUJARAT
SBI,SBIN0060292,360002018,RAJKOT, RACE COURSE,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060293,360002021,RAJKOT, RK NAGAR,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060297,390002066,VADODARA, PRATAP NAGAR,VADODARA,VADODARA,GUJARAT
SBI,SBIN0060298,398008511,MOKAR,MOKAR,PORBANDAR,GUJARAT
SBI,SBIN0060299,363002503,SARVAD,SARVAD,RAJKOT,GUJARAT
SBI,SBIN0060300,393002140,AMLETHA,AMLETHA,NARMADA,GUJARAT
SBI,SBIN0060301,492002026,AGRASEN CHOWK, RAIPUR,RAIPUR,RAIPUR,CHANDIGARH
SBI,SBIN0060302,700002345,KOLKATA, BURTALLA ST,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0060303,110002492,KASTURBANAGAR, NEW DELHI,DELHI,NEW DELHI,DELHI
SBI,SBIN0060305,389002120,CHANCHELAVGADH,CHANCHELAVGA,PANCH MAHALS,GUJARAT
SBI,SBIN0060306,363002141,KHODU,KHODU,SURENDRANAGAR,GUJARAT
SBI,SBIN0060307,364002434,SIDSAR,SIDSAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060308,364002125,BUDHEL,BUDHEL,BHAVNAGAR,GUJARAT
SBI,SBIN0060309,363002310,MALVAN,MALVAN,SURENDRANAGAR,GUJARAT
SBI,SBIN0060310,393002330,MALANIYAD,HALVAD,SURENDRANAGAR,GUJARAT
SBI,SBIN0060311,363002633,MESARIYA,MESARIYA,RAJKOT,GUJARAT
SBI,SBIN0060312,600002160,WOODS ROAD BRANCH, CHENNAI,CHENNAI,CHENNAI,TAMIL NADU
SBI,SBIN0060313,400002216,B.J.PATEL ROAD BRANCH, MALAD ( W) MUMBAI,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0060314,360002017,RAJKOT, MAVDI PLOT,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060317,395002048,GODHA STREET, SURAT,SURAT,SURAT,GUJARAT
SBI,SBIN0060318,364002011,BHAVNAGAR, NILAMBAUG CHOWK,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060319,362002276,MORASA,MORASA,JUNAGADH,GUJARAT
SBI,SBIN0060320,360008521,RAJKOT, SERVICE BR,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060321,110002493,INSTITUTIONAL AREA LODHI ROAD N  DELHI,DELHI,NEW DELHI,DELHI
SBI,SBIN0060322,364002751,BHAVNAGAR, SERVICE BR,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060323,389008140,PALLI GODHARA,PALLI,DAHOD,GUJARAT
SBI,SBIN0060324,388002120,BANTAI,BANTAI,AHMEDABAD,GUJARAT
SBI,SBIN0060325,360002158,MODHUKA,MODHUKA,RAJKOT,GUJARAT
SBI,SBIN0060326,363002622,DHUVA,DHUVA,RAJKOT,GUJARAT
SBI,SBIN0060327,380002122,AHMEDABAD, I.F.B.,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060329,382002729,CHHATRAL,CHHATRAL,GANDHINAGAR,GUJARAT
SBI,SBIN0060330,400002217,OVERSEAS BRANCH, OPERA HOUSE, MUMBAI.,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0060331,360002023,RAJKOT, STOCK EX.,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060332,390002067,AIR PORT CIRCLE, VADODARA,VADODARA,VADODARA,GUJARAT
SBI,SBIN0060333,695002034,FORT BRANCH, THIRUVANANTHAPURAM,THIRUVANANTHAP,TRIVANDRUM,KERALA
SBI,SBIN0060334,641002035,P N PALAYAM BRANCH, COIMBATORE,COIMBATORE,COIMBATORE,TAMIL NADU
SBI,SBIN0060335,110002497,SHASTRI NAGAR, GAZIABAD,GHAZIABAD,GHAZIABAD,UTTAR PRADESH
SBI,SBIN0060336,110002494,MAYUR VIHAR PHASE - I, DELHI,DELHI,NEW DELHI,DELHI
SBI,SBIN0060337,364002015,BHAVNAGAR, SSI,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060338,560002137,BANGALORE, GOKUL,BANGALORE,BANGALORE URBAN,KARNATAKA
SBI,SBIN0060339,500002128,SRIPURAM  BRANCH HYDERBAD,HYDERABAD,HYDERABAD URBAN,ANDHRA PRADESH
SBI,SBIN0060340,340002340,THEBA,THEBA,JAMNAGAR,GUJARAT
SBI,SBIN0060341,362002652,KHAGESHRI,KHAGESHRI,PORBANDAR,GUJARAT
SBI,SBIN0060342,600002161,CHENNAI, ADAMBAKAM,CHENNAI,CHENNAI,TAMIL NADU
SBI,SBIN0060343,393002054,VALIA CHOKDI, ANKLESHWAR,ANKLESHWAR,BHARUCH,GUJARAT
SBI,SBIN0060344,360002024,RAJKOT, SSI,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0060345,399002345,ALIDHARA,ALIDHARA,JUNAGADH,GUJARAT
SBI,SBIN0060346,361002315,NANDANA,NANDANA,JAMNAGAR,GUJARAT
SBI,SBIN0060347,400002218,SECTOR: 19 - BRANCH, VASHI, NAVI MUMBAI.,NEWBOMBAY,THANE,MAHARASHTRA
SBI,SBIN0060348,348002348,JAMVALA,JAMVALA,JUNAGADH,GUJARAT
SBI,SBIN0060349,370002082,DEVALIA GATE, ANJAR,ANJAR,KUTCH,GUJARAT
SBI,SBIN0060350,388002485,SIMARDA,SIMARADA,ANAND,GUJARAT
SBI,SBIN0060351,380002123,AHMEDABAD, SAHAKAR NIKETHAN,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0060352,364002888,CHAMARDI, BHAVANAGAR,CHAMARDI,BHAVNAGAR,GUJARAT
SBI,SBIN0060353,365008601,DHARESHWAR,DHARESHVAR,AMRELI,GUJARAT
SBI,SBIN0060354,396002172,MAIN ROAD, GANDEVI,GANDEVI,NAVSARI,GUJARAT
SBI,SBIN0060355,364002017,BHAVNAGAR, TREASURY,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0060356,370002504,ASHAPURA COMPLEX, MUNDRA,MUNDRA,KUTCH,GUJARAT
